Date,Open,High,Low,Close,Adj Close,Volume
2015-05-11,73.709999,73.839996,73.419998,73.489998,67.462570,7980700
2015-05-12,72.959999,73.320000,72.680000,73.019997,67.031120,7019800
2015-05-13,73.260002,73.639999,72.970001,73.099998,67.104576,6005800
2015-05-14,73.489998,74.139999,73.190002,74.110001,68.031723,6894400
2015-05-15,74.239998,74.349998,74.029999,74.260002,68.169434,3872300
2015-05-18,74.209999,74.790001,74.169998,74.699997,68.573341,6792200
2015-05-19,74.800003,75.239998,74.610001,75.050003,68.894630,5869200
2015-05-20,75.180000,75.470001,74.849998,75.150002,68.986443,10577000
2015-05-21,75.129997,75.239998,74.879997,75.160004,68.995605,4537900
2015-05-22,75.029999,75.339996,74.919998,74.980003,68.830368,4612300
2015-05-26,74.750000,74.830002,74.070000,74.220001,68.132698,9533800
2015-05-27,74.480003,75.160004,74.279999,75.080002,68.922180,13043700
2015-05-28,75.070000,75.339996,74.769997,75.129997,68.968056,5766400
2015-05-29,75.010002,75.620003,74.709999,74.940002,68.793648,9839200
2015-06-01,75.370003,75.529999,74.739998,75.239998,69.069038,7466700
2015-06-02,75.000000,75.089996,74.459999,74.750000,68.619240,5722400
2015-06-03,75.000000,75.070000,74.680000,74.889999,68.747772,5357600
2015-06-04,74.610001,74.910004,74.110001,74.370003,68.270393,6479500
2015-06-05,74.269997,74.389999,73.739998,74.339996,68.242851,7772200
2015-06-08,74.360001,74.519997,73.970001,73.970001,67.903214,6736600
2015-06-09,74.209999,74.209999,73.660004,73.949997,67.884834,8297500
2015-06-10,74.120003,74.949997,73.980003,74.860001,68.720207,7728800
2015-06-11,75.440002,75.489998,74.970001,75.370003,69.188385,4912000
2015-06-12,75.000000,75.110001,74.339996,74.440002,68.334656,6330600
2015-06-15,73.970001,74.680000,73.589996,74.529999,68.417267,7150200
2015-06-16,74.489998,74.940002,74.330002,74.900002,68.756935,6041400
2015-06-17,74.989998,75.160004,74.500000,74.970001,68.821182,5132100
2015-06-18,75.110001,76.279999,75.080002,76.029999,69.794250,9511200
2015-06-19,75.839996,76.010002,75.660004,75.709999,69.739891,10327400
2015-06-22,76.269997,76.660004,76.209999,76.300003,70.283371,6635000
2015-06-23,76.410004,76.650002,76.180000,76.449997,70.421547,4631600
2015-06-24,76.349998,76.419998,75.680000,75.680000,69.712280,7294400
2015-06-25,75.910004,76.459999,75.709999,76.099998,70.099144,9232500
2015-06-26,76.209999,76.500000,75.720001,75.989998,69.997826,6147500
2015-06-29,75.330002,75.720001,74.089996,74.129997,68.284492,13675900
2015-06-30,74.930000,74.949997,74.150002,74.389999,68.523972,8722200
2015-07-01,75.160004,75.260002,74.750000,75.190002,69.260918,7756500
2015-07-02,75.360001,75.410004,74.690002,74.839996,68.938499,5678800
2015-07-06,74.139999,75.279999,74.139999,74.809998,68.910881,9352600
2015-07-07,74.910004,75.169998,73.889999,75.169998,69.242500,10653300
2015-07-08,74.570000,74.800003,73.860001,73.879997,68.054199,13074900
2015-07-09,74.680000,74.870003,74.239998,74.279999,68.422661,6654600
2015-07-10,75.209999,75.370003,74.779999,75.279999,69.343811,8059500
2015-07-13,75.820000,76.080002,75.610001,75.919998,69.933327,7815100
2015-07-14,75.959999,76.779999,75.790001,76.680000,70.633408,5831800
2015-07-15,76.919998,77.260002,76.559998,76.779999,70.725525,6994900
2015-07-16,77.059998,77.250000,76.839996,77.139999,71.057137,5109200
2015-07-17,77.050003,77.070000,76.660004,76.970001,70.900551,3877900
2015-07-20,77.070000,77.400002,76.989998,77.220001,71.130821,3874800
2015-07-21,77.190002,77.389999,76.529999,76.879997,70.817635,8140200
2015-07-22,76.669998,77.120003,76.550003,77.050003,70.974251,5765400
2015-07-23,77.190002,77.349998,76.629997,76.769997,70.716293,5677400
2015-07-24,76.000000,76.050003,74.709999,74.849998,68.947723,13229700
2015-07-27,74.669998,74.930000,74.389999,74.779999,68.883232,11037000
2015-07-28,75.199997,76.150002,74.820000,76.129997,70.126793,11445100
2015-07-29,76.459999,76.610001,75.940002,76.260002,70.246536,9367000
2015-07-30,76.190002,76.330002,75.559998,76.150002,70.145218,5381100
2015-07-31,76.440002,76.930000,76.389999,76.589996,70.550499,7910300
2015-08-03,76.669998,76.900002,76.010002,76.529999,70.495247,8447800
2015-08-04,76.910004,76.949997,76.250000,76.489998,70.458397,10778700
2015-08-05,76.959999,77.260002,76.830002,77.129997,71.047920,5391200
2015-08-06,77.199997,77.269997,75.379997,75.449997,69.500412,13360200
2015-08-07,75.430000,75.570000,74.529999,75.320000,69.380653,10863600
2015-08-10,75.570000,76.260002,75.570000,75.930000,69.942566,7951100
2015-08-11,75.410004,75.690002,74.910004,75.290001,69.353027,7914900
2015-08-12,74.720001,75.419998,73.900002,75.339996,69.399071,9665900
2015-08-13,75.400002,75.680000,74.989998,75.169998,69.242500,6329300
2015-08-14,74.959999,75.419998,74.800003,75.379997,69.435928,5504000
2015-08-17,75.129997,76.160004,74.830002,76.139999,70.135994,5796000
2015-08-18,76.059998,76.440002,75.910004,76.029999,70.034668,5465900
2015-08-19,75.620003,76.239998,75.180000,75.720001,69.749115,10070300
2015-08-20,75.160004,75.449997,73.959999,73.959999,68.127892,12992900
2015-08-21,73.220001,73.849998,71.690002,71.699997,66.046112,24008300
2015-08-24,67.389999,71.070000,56.630001,68.650002,63.236618,33675700
2015-08-25,70.800003,71.339996,67.860001,67.959999,62.601040,17883700
2015-08-26,69.839996,70.900002,68.169998,70.830002,65.244705,26115600
2015-08-27,71.750000,72.309998,70.690002,72.209999,66.515884,18689700
2015-08-28,71.849998,72.239998,71.230003,71.800003,66.138222,10045600
2015-08-31,71.480003,72.099998,70.309998,70.489998,64.931526,15143100
2015-09-01,68.639999,69.760002,68.320000,68.639999,63.227413,21723600
2015-09-02,69.779999,70.050003,68.910004,70.050003,64.526207,12491700
2015-09-03,70.449997,70.839996,69.389999,69.550003,64.065651,14080100
