Date,Open,High,Low,Close,Adj Close,Volume
2015-05-11,76.540001,76.930000,76.250000,76.260002,70.952744,6947200
2015-05-12,75.839996,76.400002,75.540001,76.120003,70.822487,7510400
2015-05-13,76.160004,76.419998,75.580002,75.639999,70.375900,7921600
2015-05-14,75.930000,76.080002,75.519997,75.980003,70.692230,6830300
2015-05-15,76.070000,76.589996,75.989998,76.589996,71.259781,7189900
2015-05-18,76.459999,77.019997,76.440002,76.879997,71.529579,3961500
2015-05-19,77.089996,77.250000,76.779999,76.860001,71.510986,4645400
2015-05-20,76.870003,77.110001,76.500000,76.769997,71.427261,7407800
2015-05-21,76.599998,77.239998,76.599998,77.070000,71.706375,2930400
2015-05-22,77.059998,77.230003,76.809998,76.940002,71.585442,2963800
2015-05-26,76.879997,77.110001,76.269997,76.389999,71.073685,5336000
2015-05-27,76.540001,77.059998,76.379997,76.959999,71.604019,3627700
2015-05-28,76.830002,76.989998,76.629997,76.830002,71.483078,3254200
2015-05-29,76.610001,76.889999,76.190002,76.300003,70.989944,6166500
2015-06-01,76.370003,76.790001,76.139999,76.519997,71.194649,5547500
2015-06-02,76.349998,77.059998,76.250000,76.690002,71.352814,7130800
2015-06-03,76.900002,77.400002,76.699997,77.290001,71.911049,4398000
2015-06-04,77.110001,77.269997,76.610001,76.739998,71.399338,5660500
2015-06-05,76.519997,76.699997,76.160004,76.519997,71.194649,3513000
2015-06-08,76.430000,76.459999,75.959999,75.980003,70.692230,3696400
2015-06-09,76.000000,76.129997,75.440002,75.900002,70.617798,4686100
2015-06-10,76.220001,76.860001,76.129997,76.680000,71.343506,4663700
2015-06-11,76.879997,77.190002,76.809998,76.940002,71.585442,4393300
2015-06-12,76.500000,76.779999,76.449997,76.589996,71.259781,4067700
2015-06-15,76.110001,76.370003,75.820000,76.230003,70.924835,4671400
2015-06-16,76.150002,76.709999,76.089996,76.690002,71.352814,4106800
2015-06-17,76.830002,77.220001,76.489998,77.040001,71.678444,4288600
2015-06-18,77.050003,78.190002,77.050003,77.970001,72.543724,5791700
2015-06-19,77.860001,77.930000,77.449997,77.449997,72.288925,5983300
2015-06-22,77.849998,78.160004,77.830002,77.879997,72.690269,3906000
2015-06-23,78.070000,78.250000,77.989998,78.190002,72.979622,3511600
2015-06-24,77.949997,78.309998,77.639999,77.650002,72.475601,5986700
2015-06-25,77.790001,78.029999,77.540001,77.589996,72.419594,4429700
2015-06-26,77.910004,78.139999,77.639999,77.900002,72.708939,8308600
2015-06-29,77.209999,77.559998,76.080002,76.139999,71.066238,8979800
2015-06-30,76.910004,76.919998,76.160004,76.480003,71.383553,7237300
2015-07-01,77.129997,77.370003,76.959999,77.349998,72.195595,6022600
2015-07-02,77.580002,77.820000,76.970001,77.199997,72.055573,6258900
2015-07-06,76.669998,77.570000,76.500000,77.050003,71.915581,4049700
2015-07-07,77.129997,77.730003,76.199997,77.720001,72.540932,6961700
2015-07-08,77.099998,77.290001,76.139999,76.239998,71.159561,6825300
2015-07-09,77.000000,77.349998,76.489998,76.559998,71.458229,5927600
2015-07-10,77.320000,77.830002,77.129997,77.669998,72.494263,4658300
2015-07-13,78.220001,78.839996,78.220001,78.790001,73.539635,6064700
